ACSF1,0.23646114932402196,0.4596959434776257
Adiac,0.43593708005838405,0.7209698436162242
AllGestureWiimoteX,0.13735538365099295,0.2846038036151119
AllGestureWiimoteY,0.2335566738442746,0.40290227617840324
AllGestureWiimoteZ,0.12292873879309135,0.2647754102275756
ArrowHead,0.19372575149410393,0.2791723257156176
Beef,0.11393060590367685,0.2860601284831543
BeetleFly,0.4778156996587031,0.5102432713148233
BirdChicken,0.23208191126279865,0.22139341039056717
BME,0.22004113502666275,0.4144905141251415
Car,0.25848451685040025,0.3987256643322763
CBF,0.9935397157280949,0.9868115021572553
Chinatown,0.9552514547989261,0.9143659871809839
ChlorineConcentration,0.0014304575909078584,0.003119546772533556
CinCECGTorso,0.3284476942221584,0.4458663405022398
Coffee,0.4039956856152962,0.4532476092293574
Computers,0.08344275851504403,0.06317806633743317
CricketX,0.3276624765496027,0.5368813863508034
CricketY,0.2810214163150272,0.516059467573235
CricketZ,0.2710687366724943,0.4995702065225465
Crop,0.24245909112765449,0.4794939831402703
DiatomSizeReduction,0.9575057152047634,0.9420459505924772
DistalPhalanxOutlineAgeGroup,0.4487131450554355,0.35788501502097747
DistalPhalanxOutlineCorrect,0.004299154006490106,0.008507701131193996
DistalPhalanxTW,0.22382098560554395,0.45725515934036853
DodgerLoopDay,0.13609137705418806,0.2864722967288632
DodgerLoopGame,-0.004939796570309161,9.08497548372826e-05
DodgerLoopWeekend,0.8480221376552423,0.7399472633437354
Earthquakes,-0.019555500828251037,0.05458406275839037
ECG200,0.2539638948705609,0.1565053058416468
ECG5000,0.5170271841114075,0.5420067154400852
ECGFiveDays,0.44791865096216055,0.4814800533126466
ElectricDevices,0.29111715292471657,0.41397234707043695
EOGHorizontalSignal,0.194240767143649,0.3668943927422279
EOGVerticalSignal,0.16154883605176604,0.30990176554578536
EthanolLevel,0.0048390805297951825,0.011227249815132574
FaceAll,0.5835394747864605,0.7357894223729531
FaceFour,0.41956270334952245,0.563648769942024
FacesUCR,0.5916527343883535,0.7278137990625634
FiftyWords,0.42623974016267496,0.7620259041484444
Fish,0.4379648311104887,0.5553147405676189
FordA,0.1420762176488731,0.24014311649051548
FordB,0.01076056824974295,0.008995424191452201
FreezerRegularTrain,0.253767176764418,0.1919122543936815
FreezerSmallTrain,0.0833480617076804,0.10235260899406025
Fungi,0.9308215023918672,0.9792212852885419
GestureMidAirD1,0.3944513700679751,0.6980218959856571
GestureMidAirD2,0.4515153969399792,0.7414200545999792
GestureMidAirD3,0.1829077240823549,0.5161539073381244
GesturePebbleZ1,0.723285192438013,0.7906007881852953
GesturePebbleZ2,0.6722516761153939,0.748106339044203
GunPoint,-0.005050505050505051,0.0
GunPointAgeSpan,0.07494772246683963,0.06308608033613017
GunPointMaleVersusFemale,0.2255433692451358,0.1700725123609208
GunPointOldVersusYoung,0.044143329597568774,0.03358775766643003
Ham,0.020706351206262637,0.01760274138230421
HandOutlines,0.03505394871872312,0.10786312074586621
Haptics,0.0808358535931453,0.11140831313399416
Herring,0.020007232978231565,0.008604759220545575
HouseTwenty,0.48413038543018605,0.41815303663591186
InlineSkate,0.05308694149532748,0.10164520377682676
InsectEPGRegularTrain,0.2807691727805296,0.3668458341477585
InsectEPGSmallTrain,0.42087126785424434,0.4803982675883305
InsectWingbeatSound,0.34357805252533635,0.5457785677797949
ItalyPowerDemand,0.4263054204661545,0.4190460902690726
LargeKitchenAppliances,0.2184349597142406,0.19379604261450906
Lightning2,0.11571052487248396,0.18943080943289323
Lightning7,0.32393327324264504,0.5289372468635426
Mallat,0.9505378695534406,0.9589134491171708
Meat,0.6144102010213605,0.6531900827221427
MedicalImages,0.05619276360039613,0.33386104712507586
MelbournePedestrian,0.33947712031098337,0.5670644966876847
MiddlePhalanxOutlineAgeGroup,0.4262110058074507,0.40330961456713893
MiddlePhalanxOutlineCorrect,-0.005421332508694831,0.0069261443336803355
MiddlePhalanxTW,0.33531750863300525,0.4090972736918644
MixedShapesRegularTrain,0.5776485447713514,0.6332105025897984
MixedShapesSmallTrain,0.6181809985657213,0.662052128408666
MoteStrain,0.4587795796360082,0.39677986518226815
NonInvasiveFetalECGThorax1,0.5850095032255972,0.805068868453459
NonInvasiveFetalECGThorax2,0.6927262079502988,0.8637652803873825
OliveOil,0.7111228205977123,0.6914785724574112
OSULeaf,0.38720824871186915,0.4956859774974316
PhalangesOutlinesCorrect,9.057627141825467e-05,3.23186011139743e-05
Phoneme,0.08291871327753016,0.31890528874729873
PickupGestureWiimoteZ,0.3227176220806794,0.5861701696202893
PigAirwayPressure,0.05215035557060616,0.5814735054404397
PigArtPressure,0.09639717303072817,0.6286993241345666
PigCVP,0.045247709019129286,0.5883305949198506
PLAID,0.37768095532060403,0.5239146468116294
Plane,0.9778957771853495,0.9818524688134413
PowerCons,0.02341704364298163,0.11836063937524444
ProximalPhalanxOutlineAgeGroup,0.5527912832227735,0.5352339006818222
ProximalPhalanxOutlineCorrect,0.043594981686721455,0.049175186377534486
ProximalPhalanxTW,0.38583104372519134,0.5448906860909893
RefrigerationDevices,0.04434108730530519,0.05277379247972886
Rock,0.09103140788033083,0.18532427662949036
ScreenType,0.02811070029086918,0.027037758676340572
SemgHandGenderCh2,0.026764927038823112,0.015615900881445087
SemgHandMovementCh2,0.05625263106211357,0.12537215935596277
SemgHandSubjectCh2,0.22813148168518815,0.3161676903912654
ShakeGestureWiimoteZ,0.7641325536062378,0.8638105955203366
ShapeletSim,0.15600310212786583,0.1300039022662227
ShapesAll,0.5153855905732985,0.7898272068155611
